"url","routeType","qualityClass","originalStatus","originalFinalDestination","originalCanonical","originalRobots","originalXRobots","originalSitemap","finalStatus","finalFinalDestination","finalCanonical","finalRobots","finalXRobots","finalSitemap","googleIndexStatus","lastCrawl","gscClicks","gscImpressions","meaningfulContentWithoutInteraction","title","metaDescription","h1","pagePurpose","intendedAudience","primarySearchIntent","substantiveDepth","visibleAuthorship","publishedOrUpdatedDate","citations","internalLinksInOriginal","internalLinksOutOriginal","internalLinksInFinal","internalLinksOutFinal","structuredData","duplicationOrOverlap","completeness","originalAnalysisOrFirsthandExpertise","disposition","adsenseRisk"
"https://communityacquiredfinance.com/tools/hospital-bill-review-checklist","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/hospital-bill-review-checklist","https://communityacquiredfinance.com/tools/hospital-bill-review-checklist","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/hospital-bill-review-checklist","https://communityacquiredfinance.com/tools/hospital-bill-review-checklist","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Hospital Bill Review Checklist | Community Acquired Finance","Organize the first review of a large, confusing, or surprising healthcare balance.","Hospital Bill Review Checklist","Organize the first review of a large, confusing, or surprising healthcare balance.","general public","calculate, compare, or prepare","330 visible words plus interaction","not visible","not visible","0","3","28","3","28","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/hospital-cafe-savings-calculator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/hospital-cafe-savings-calculator","https://communityacquiredfinance.com/tools/hospital-cafe-savings-calculator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/hospital-cafe-savings-calculator","https://communityacquiredfinance.com/tools/hospital-cafe-savings-calculator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Hospital Cafe Savings Rate Calculator | Community Acquired Finance","See what recurring shift spending adds up to and what redirecting part of it could become.","Hospital Cafe Savings Rate Calculator","See what recurring shift spending adds up to and what redirecting part of it could become.","general public","calculate, compare, or prepare","215 visible words plus interaction","not visible","not visible","0","1","24","1","24","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/hospital-discharge-medicare-checklist","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/hospital-discharge-medicare-checklist","https://communityacquiredfinance.com/tools/hospital-discharge-medicare-checklist","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/hospital-discharge-medicare-checklist","https://communityacquiredfinance.com/tools/hospital-discharge-medicare-checklist","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Hospital Discharge Medicare Checklist | Community Acquired Finance","Use a step-by-step checklist to verify hospital status, rehab eligibility, authorization, networks, costs, and post-discharge coverage.","Hospital Discharge Medicare Checklist Tool","Use a step-by-step checklist to verify hospital status, rehab eligibility, authorization, networks, costs, and post-discharge coverage.","patients, families, and caregivers","calculate, compare, or prepare","815 visible words plus interaction","not visible","not visible","0","7","31","6","31","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/hsa-vs-fsa-decision-helper","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/hsa-vs-fsa-decision-helper","https://communityacquiredfinance.com/tools/hsa-vs-fsa-decision-helper","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/hsa-vs-fsa-decision-helper","https://communityacquiredfinance.com/tools/hsa-vs-fsa-decision-helper","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","HSA vs FSA Decision Helper | Community Acquired Finance","Compare tax savings, employer money, deductible risk, forfeiture risk, and provider needs.","HSA vs FSA Decision Helper","Compare tax savings, employer money, deductible risk, forfeiture risk, and provider needs.","general public","calculate, compare, or prepare","398 visible words plus interaction","not visible","not visible","0","1","27","1","27","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/medical-appointment-cost-preparation","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/medical-appointment-cost-preparation","https://communityacquiredfinance.com/tools/medical-appointment-cost-preparation","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/medical-appointment-cost-preparation","https://communityacquiredfinance.com/tools/medical-appointment-cost-preparation","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","2","yes","Medical Appointment Cost Preparation Tool | Community Acquired Finance","Prepare network, authorization, estimate, facility-fee, separate-bill, payment, and financial-assistance questions before planned care.","Medical Appointment Cost Preparation","Prepare network, authorization, estimate, facility-fee, separate-bill, payment, and financial-assistance questions before planned care.","general public","calculate, compare, or prepare","372 visible words plus interaction","not visible","not visible","3","10","24","9","24","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/medical-bill-review-flow","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/medical-bill-review-flow","https://communityacquiredfinance.com/tools/medical-bill-review-flow","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/medical-bill-review-flow","https://communityacquiredfinance.com/tools/medical-bill-review-flow","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Medical Bill Review Flow | Community Acquired Finance","Work through a confusing medical bill step by step using the EOB, itemized charges, network status, insurer processing, and financial assistance.","Medical Bill Review Flow","Work through a confusing medical bill step by step using the EOB, itemized charges, network status, insurer processing, and financial assistance.","general public","calculate, compare, or prepare","1007 visible words plus interaction","not visible","not visible","0","6","31","5","31","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/medicare-advantage-plan-helper","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/medicare-advantage-plan-helper","https://communityacquiredfinance.com/tools/medicare-advantage-plan-helper","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/medicare-advantage-plan-helper","https://communityacquiredfinance.com/tools/medicare-advantage-plan-helper","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","4","yes","Medicare Advantage Plan Comparison Helper | Community Acquired Finance","Organize doctors, hospitals, prescriptions, networks, authorization rules, extra benefits, and maximum out-of-pocket exposure before comparing plans.","Medicare Advantage Plan Type Decision Helper","Organize doctors, hospitals, prescriptions, networks, authorization rules, extra benefits, and maximum out-of-pocket exposure before comparing plans.","patients, families, and caregivers","calculate, compare, or prepare","238 visible words plus interaction","not visible","not visible","1","4","30","4","30","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/medicare-cost-exposure-tool","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/medicare-cost-exposure-tool","https://communityacquiredfinance.com/tools/medicare-cost-exposure-tool","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/medicare-cost-exposure-tool","https://communityacquiredfinance.com/tools/medicare-cost-exposure-tool","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","1","yes","Medicare Cost Exposure Tool | Community Acquired Finance","Create a rough planning snapshot for premiums, deductibles, prescriptions, and coinsurance.","Medicare Cost Exposure Tool","Create a rough planning snapshot for premiums, deductibles, prescriptions, and coinsurance.","general public","calculate, compare, or prepare","325 visible words plus interaction","not visible","not visible","0","1","26","1","26","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/medicare-medicaid-eligibility-check","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/medicare-medicaid-eligibility-check","https://communityacquiredfinance.com/tools/medicare-medicaid-eligibility-check","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/medicare-medicaid-eligibility-check","https://communityacquiredfinance.com/tools/medicare-medicaid-eligibility-check","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","1","yes","Medicare and Medicaid Eligibility Check | Community Acquired Finance","Check possible Medicare, Medicaid, Medicare Savings Program, dual-eligibility, disability, pregnancy, child, and long-term-care pathways, then verify with official agencies.","Medicare and Medicaid Eligibility Check","Check possible Medicare, Medicaid, Medicare Savings Program, dual-eligibility, disability, pregnancy, child, and long-term-care pathways, then verify with official agencies.","patients, families, and caregivers","calculate, compare, or prepare","614 visible words plus interaction","not visible","July 10, 2026","8","8","25","7","25","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/medicare-plan-verification-checklist","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/medicare-plan-verification-checklist","https://communityacquiredfinance.com/tools/medicare-plan-verification-checklist","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/medicare-plan-verification-checklist","https://communityacquiredfinance.com/tools/medicare-plan-verification-checklist","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Medicare Plan Verification Checklist | Community Acquired Finance","Verify providers, prescriptions, prior authorization, costs, travel, supplemental benefits, annual changes, and enrollment timing.","Medicare Plan Verification Checklist","Verify providers, prescriptions, prior authorization, costs, travel, supplemental benefits, annual changes, and enrollment timing.","general public","calculate, compare, or prepare","555 visible words plus interaction","not visible","not visible","3","2","24","2","24","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/obbb-overtime-deduction-estimator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/obbb-overtime-deduction-estimator","https://communityacquiredfinance.com/tools/obbb-overtime-deduction-estimator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/obbb-overtime-deduction-estimator","https://communityacquiredfinance.com/tools/obbb-overtime-deduction-estimator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","OBBB Overtime Deduction Estimator | Community Acquired Finance","Estimate qualifying overtime premium, the deduction cap, and rough federal income-tax savings.","OBBB Overtime Deduction Estimator","Estimate qualifying overtime premium, the deduction cap, and rough federal income-tax savings.","general public","calculate, compare, or prepare","404 visible words plus interaction","not visible","not visible","0","1","27","1","27","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/observation-vs-inpatient-status-guide","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/observation-vs-inpatient-status-guide","https://communityacquiredfinance.com/tools/observation-vs-inpatient-status-guide","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/observation-vs-inpatient-status-guide","https://communityacquiredfinance.com/tools/observation-vs-inpatient-status-guide","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","3","yes","Observation vs Inpatient Hospital Status Guide | Community Acquired Finance","Prepare the written-status, notice, coverage, skilled-care, discharge, and deadline questions to ask the hospital and payer.","Observation vs Inpatient Status Guide","Prepare the written-status, notice, coverage, skilled-care, discharge, and deadline questions to ask the hospital and payer.","patients, families, and caregivers","calculate, compare, or prepare","287 visible words plus interaction","not visible","not visible","0","1","23","1","23","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/open-enrollment-final-checklist","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/open-enrollment-final-checklist","https://communityacquiredfinance.com/tools/open-enrollment-final-checklist","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/open-enrollment-final-checklist","https://communityacquiredfinance.com/tools/open-enrollment-final-checklist","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","3","yes","Open Enrollment Final Checklist | Community Acquired Finance","Run a final, printable review of health, tax account, disability, life, and supplemental elections.","Open Enrollment Final Checklist","Run a final, printable review of health, tax account, disability, life, and supplemental elections.","general public","calculate, compare, or prepare","322 visible words plus interaction","not visible","not visible","0","4","26","4","26","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/open-enrollment-paycheck-impact-calculator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/open-enrollment-paycheck-impact-calculator","https://communityacquiredfinance.com/tools/open-enrollment-paycheck-impact-calculator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/open-enrollment-paycheck-impact-calculator","https://communityacquiredfinance.com/tools/open-enrollment-paycheck-impact-calculator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Open Enrollment Paycheck Impact Calculator | Community Acquired Finance","Estimate how pre-tax and after-tax benefit elections may change take-home pay.","Open Enrollment Paycheck Impact Calculator","Estimate how pre-tax and after-tax benefit elections may change take-home pay.","general public","calculate, compare, or prepare","271 visible words plus interaction","not visible","not visible","0","1","27","1","27","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/open-enrollment-true-cost-calculator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/open-enrollment-true-cost-calculator","https://communityacquiredfinance.com/tools/open-enrollment-true-cost-calculator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/open-enrollment-true-cost-calculator","https://communityacquiredfinance.com/tools/open-enrollment-true-cost-calculator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","65","yes","Open Enrollment True Cost Calculator | Community Acquired Finance","Compare health plans using premiums, expected care, employer contributions, deductible exposure, and worst-case annual cost.","Health Plan True Cost Calculator","Compare health plans using premiums, expected care, employer contributions, deductible exposure, and worst-case annual cost.","general public","calculate, compare, or prepare","594 visible words plus interaction","not visible","not visible","3","18","27","17","27","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/out-of-pocket-max-estimator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/out-of-pocket-max-estimator","https://communityacquiredfinance.com/tools/out-of-pocket-max-estimator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/out-of-pocket-max-estimator","https://communityacquiredfinance.com/tools/out-of-pocket-max-estimator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","3","yes","Out-of-Pocket Maximum Estimator | Community Acquired Finance","Estimate remaining covered in-network cost-sharing exposure using deductible, copays, coinsurance, and current out-of-pocket progress.","Out-of-Pocket Max Estimate Calculator","Estimate remaining covered in-network cost-sharing exposure using deductible, copays, coinsurance, and current out-of-pocket progress.","general public","calculate, compare, or prepare","637 visible words plus interaction","not visible","not visible","3","22","25","22","25","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/prior-authorization-next-step-guide","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/prior-authorization-next-step-guide","https://communityacquiredfinance.com/tools/prior-authorization-next-step-guide","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/prior-authorization-next-step-guide","https://communityacquiredfinance.com/tools/prior-authorization-next-step-guide","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Prior Authorization Next-Step Guide | Community Acquired Finance","Answer plain-English questions about a delayed, pending, or denied prior authorization and get a qualified action plan with provider questions, plan questions, documents, appeal checks, and official sources.","My prior authorization is delayed or denied. What should I do next?","Answer plain-English questions about a delayed, pending, or denied prior authorization and get a qualified action plan with provider questions, plan questions, documents, appeal checks, and official sources.","general public","calculate, compare, or prepare","368 visible words plus interaction","not visible","not visible","0","17","27","15","27","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/private-student-loan-payoff-calculator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/private-student-loan-payoff-calculator","https://communityacquiredfinance.com/tools/private-student-loan-payoff-calculator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/private-student-loan-payoff-calculator","https://communityacquiredfinance.com/tools/private-student-loan-payoff-calculator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","1","yes","Private Student Loan Payoff Calculator | Community Acquired Finance","Compare minimum payments, extra payments, lump sums, and a possible refinance APR.","Private Student Loan Payoff Calculator","Compare minimum payments, extra payments, lump sums, and a possible refinance APR.","general public","calculate, compare, or prepare","252 visible words plus interaction","not visible","not visible","0","4","26","4","26","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/pslf-progress-estimator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/pslf-progress-estimator","https://communityacquiredfinance.com/tools/pslf-progress-estimator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/pslf-progress-estimator","https://communityacquiredfinance.com/tools/pslf-progress-estimator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","2","yes","PSLF Progress Estimator | Community Acquired Finance","Estimate payments remaining to 120 and identify the records that still need official verification.","PSLF Progress Estimator","Estimate payments remaining to 120 and identify the records that still need official verification.","general public","calculate, compare, or prepare","258 visible words plus interaction","not visible","not visible","0","4","26","4","26","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/roth-vs-traditional-decision-helper","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/roth-vs-traditional-decision-helper","https://communityacquiredfinance.com/tools/roth-vs-traditional-decision-helper","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/roth-vs-traditional-decision-helper","https://communityacquiredfinance.com/tools/roth-vs-traditional-decision-helper","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Roth vs Traditional Retirement Contribution Decision Helper | Community Acquired Finance","Compare current deduction value, possible future tax rates, pension income, cash flow, account mix, and retirement-access planning.","Roth vs Traditional Decision Helper","Compare current deduction value, possible future tax rates, pension income, cash flow, account mix, and retirement-access planning.","general public","calculate, compare, or prepare","316 visible words plus interaction","not visible","not visible","0","1","23","1","23","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/state-medicaid-long-term-care-router","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/state-medicaid-long-term-care-router","https://communityacquiredfinance.com/tools/state-medicaid-long-term-care-router","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/state-medicaid-long-term-care-router","https://communityacquiredfinance.com/tools/state-medicaid-long-term-care-router","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","State Medicaid and Long-Term Care Program Router | Community Acquired Finance","Find the official state starting point for Medicaid coverage, Medicare cost help, nursing-facility care, or home- and community-based services.","State Medicaid and Long-Term Care Program Router","Find the official state starting point for Medicaid coverage, Medicare cost help, nursing-facility care, or home- and community-based services.","patients, families, and caregivers","calculate, compare, or prepare","319 visible words plus interaction","not visible","not visible","0","2","24","2","24","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/student-loan-path-finder","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/student-loan-path-finder","https://communityacquiredfinance.com/tools/student-loan-path-finder","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/student-loan-path-finder","https://communityacquiredfinance.com/tools/student-loan-path-finder","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Student Loan Path Finder | Community Acquired Finance","Separate federal forgiveness paths from private-loan payoff decisions before choosing a strategy.","Student Loan Path Finder","Separate federal forgiveness paths from private-loan payoff decisions before choosing a strategy.","general public","calculate, compare, or prepare","327 visible words plus interaction","not visible","not visible","0","4","26","4","26","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/student-loan-payment-calculator","calculator","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/student-loan-payment-calculator","https://communityacquiredfinance.com/tools/student-loan-payment-calculator","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/student-loan-payment-calculator","https://communityacquiredfinance.com/tools/student-loan-payment-calculator","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","39","yes","Student Loan Payment Calculator | Community Acquired Finance","Estimate monthly payment, total paid, and interest over time for a balance, APR, and term.","Student Loan Payment Calculator","Estimate monthly payment, total paid, and interest over time for a balance, APR, and term.","general public","calculate, compare, or prepare","206 visible words plus interaction","not visible","not visible","0","4","26","4","26","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/tools/supplemental-benefits-decision-helper","guided tool","2. Strong interactive tool with adequate education","200","https://communityacquiredfinance.com/tools/supplemental-benefits-decision-helper","https://communityacquiredfinance.com/tools/supplemental-benefits-decision-helper","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/tools/supplemental-benefits-decision-helper","https://communityacquiredfinance.com/tools/supplemental-benefits-decision-helper","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Supplemental Benefits Decision Helper | Community Acquired Finance","Compare premiums and likely payout for accident, critical illness, and hospital indemnity coverage.","Supplemental Benefits Decision Helper","Compare premiums and likely payout for accident, critical illness, and hospital indemnity coverage.","patients, families, and caregivers","calculate, compare, or prepare","326 visible words plus interaction","not visible","not visible","0","2","27","2","27","BreadcrumbList; WebApplication","no exact metadata duplication detected","complete for final disposition","original interactive methodology and next-step guidance","retain","low"
"https://communityacquiredfinance.com/topics","directory","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/topics","https://communityacquiredfinance.com/topics","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/topics","https://communityacquiredfinance.com/topics","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","1","21","yes","Financial and Healthcare Topic Guides | Community Acquired Finance","Explore organized guides for retirement accounts, workplace benefits, health insurance, medical costs, Medicare, Medicaid, and hospital economics.","Choose the financial or healthcare question you need to understand.","Explore organized guides for retirement accounts, workplace benefits, health insurance, medical costs, Medicare, Medicaid, and hospital economics.","patients, families, and caregivers","navigate or use a supporting resource","392 visible words","not visible","not visible","0","168","30","162","30","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/topics/behavior-burnout","topic guide","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/topics/behavior-burnout","https://communityacquiredfinance.com/topics/behavior-burnout","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/topics/behavior-burnout","https://communityacquiredfinance.com/topics/behavior-burnout","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","0","yes","Behavior & Burnout Guide | Community Acquired Finance","Money habits that happen after hard shifts — without shame or fake discipline advice.","Behavior & Burnout","Money habits that happen after hard shifts — without shame or fake discipline advice.","general public","navigate or use a supporting resource","408 visible words","not visible","not visible","1","2","25","2","25","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/topics/discounts-perks","topic guide","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/topics/discounts-perks","https://communityacquiredfinance.com/topics/discounts-perks","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/topics/discounts-perks","https://communityacquiredfinance.com/topics/discounts-perks","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","40","yes","Healthcare Worker Discounts & Perks Guide | Community Acquired Finance","Use discounts as a tool, not as a shopping trigger.","Healthcare Worker Discounts & Perks","Use discounts as a tool, not as a shopping trigger.","general public","navigate or use a supporting resource","229 visible words","not visible","not visible","1","2","24","2","24","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","medium"
"https://communityacquiredfinance.com/topics/health-insurance","topic guide","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/topics/health-insurance","https://communityacquiredfinance.com/topics/health-insurance","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/topics/health-insurance","https://communityacquiredfinance.com/topics/health-insurance","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","13","yes","Health Insurance Guide | Community Acquired Finance","Premium, deductible, copay, coinsurance, out-of-pocket max — translated into normal English.","Health Insurance","Premium, deductible, copay, coinsurance, out-of-pocket max — translated into normal English.","general public","navigate or use a supporting resource","423 visible words","not visible","not visible","2","2","26","2","26","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
"https://communityacquiredfinance.com/topics/hospital-economics","topic guide","3. Legitimate navigational or trust page","200","https://communityacquiredfinance.com/topics/hospital-economics","https://communityacquiredfinance.com/topics/hospital-economics","index, follow, max-image-preview:large","","yes","200 expected","https://communityacquiredfinance.com/topics/hospital-economics","https://communityacquiredfinance.com/topics/hospital-economics","index, follow, max-image-preview:large","","yes","URL-level status unavailable; coverage export is aggregate only","unavailable in attached exports","0","42","yes","Hospital Economics Guide | Community Acquired Finance","Why hospitals make decisions that feel confusing from the bedside or the bill.","Hospital Economics","Why hospitals make decisions that feel confusing from the bedside or the bill.","patients, families, and caregivers","navigate or use a supporting resource","251 visible words","not visible","not visible","2","1","24","1","24","BreadcrumbList; CollectionPage","no exact metadata duplication detected","complete for final disposition","not applicable or not visibly asserted","retain","low"
